feature,timepoint,context,response,model,train_r2s,test_r2s,train_rmses,test_rmses,set,r2_mean,r2_se_lower,r2_se_upper,rmse_mean,rmse_se_lower,rmse_se_upper
topo,4,CH,SYMMETRY,RF,"[0.3074863948463271, 0.2774240928673142, 0.2878269628337502, 0.27867696389705643, 0.27451377494046436, 0.2859671408657919, 0.271473447951566, 0.27887109065652094, 0.27280436274693487, 0.25650470049459884]","[0.07116675670993189, 0.1543010956618327, 0.10866579871528337, 0.1484876296726707, 0.17612821289798863, 0.18071624269985087, 0.1193687520056671, 0.15747163306768774, 0.1896664380189571, 0.1912648909828596]","[0.13580233648098744, 0.13609847044334897, 0.13407587389147374, 0.1353187842211264, 0.1378045507331692, 0.13701622075744618, 0.13555303572083477, 0.13367030112725908, 0.13459954271667898, 0.13534824955971267]","[0.14580808096279554, 0.1461375254242212, 0.15186991405019398, 0.1477574254851708, 0.14042199542496678, 0.13920799063856093, 0.15051792364080627, 0.15137600204145685, 0.14777836558417282, 0.14861864166101246]",TRAIN,0.2791548932100325,0.2752033173572198,0.2831064690628452,0.13552873656520376,0.13515062768691777,0.13590684544348974
topo,4,CH,SYMMETRY,SVR,"[0.3522188114196799, 0.3811349296376999, 0.3777443236171999, 0.37256298095374696, 0.3945787321106785, 0.35788006469933586, 0.4231244005333843, 0.38547969737185106, 0.42536673847507733, 0.3963092068329881]","[0.20653522989995887, 0.1692900243163561, 0.13299302346822606, 0.09655649650103715, 0.09882197828325767, 0.23311119633970212, 0.07797723800357692, 0.10034225813989883, 0.06835840329821186, 0.13216697438610248]","[0.13142911726535084, 0.12863757689228356, 0.1284229770687819, 0.12573956499125213, 0.12379636640071447, 0.1281728062923099, 0.11909079524474153, 0.126637613253782, 0.12263190284327742, 0.12358357544100784]","[0.13460074275210057, 0.13719400219128902, 0.1418238057113323, 0.15371159615958147, 0.15293899500438268, 0.1386280174359757, 0.1597057353433927, 0.14751227499359007, 0.14917322795426038, 0.1503473027443985]",TRAIN,0.3866399885651642,0.37935418832723594,0.3939257888030924,0.12581422956935015,0.12473288966337269,0.1268955694753276
topo,4,CH,SYMMETRY,MLP,"[0.37330550758861303, 0.35619893495444566, 0.35840629694162074, 0.3790100558844003, 0.34493385714792135, 0.3328020962191288, 0.3720388346552215, 0.35321123152868306, 0.38217212361795305, 0.37300841573128085]","[0.11033610525136095, 0.14407008065372717, 0.22366120256177724, 0.21327538301795856, 0.2004906992673794, 0.24833515059566824, 0.23215214979944288, 0.1392317911104517, 0.1846030036031533, 0.13625555946093904]","[0.12616552044263404, 0.12816517570061378, 0.12880462835837228, 0.12396798087416074, 0.13040731572131015, 0.12951441100400696, 0.12391170200567733, 0.1308702836699808, 0.12716916899955594, 0.1288889174728229]","[0.15060970197472112, 0.14694672495264471, 0.13857131274185985, 0.14642720009458643, 0.13963109426766143, 0.14092485326706908, 0.14657670525059813, 0.14075825362438182, 0.13905812204546844, 0.14151893242866276]",TRAIN,0.3625087354269269,0.35770142151923623,0.3673160493346176,0.12778651042491349,0.1270491963925606,0.12852382445726637
topo,5,CH,ACTIVITY,MLR,"[0.1632079759199464, 0.10518753438498685, 0.14210880248544622, 0.12722058387578594, 0.08825966399776475, 0.07454584706395284, 0.11233448809916557, 0.17569008254121077, 0.09389725192748655, 0.13740936223383782]","[-0.02771971828813946, 0.11506078833811895, 0.008399380811859869, 0.06767093064512075, 0.06834072154152027, 0.05779123777144457, 0.0878894681421879, -0.08236045027586303, 0.07814144067774353, 0.02329223488813359]","[0.3262146055784599, 0.326185942204989, 0.33871415791223247, 0.3345908449507504, 0.32015574714399797, 0.2871322733725068, 0.3172106358248547, 0.3211997174254476, 0.3299260445063036, 0.3162189937986338]","[0.28596175648891486, 0.29534198399345235, 0.25285792015354985, 0.2671986646152984, 0.3247598479444505, 0.39641633570263735, 0.31960003734662495, 0.30160079727715267, 0.295761974211878, 0.3219587642514446]",TRAIN,0.1219861592529584,0.11208366477989538,0.13188865372602143,0.3217548962718176,0.3174986573104544,0.32601113523318076
topo,5,CH,ACTIVITY,RF,"[0.28845713955210406, 0.28982739667078916, 0.29828408735825573, 0.2936394107883219, 0.27158879783666123, 0.27945754035402104, 0.27841146617135215, 0.2709590203344965, 0.29964587528208075, 0.2596930108928215]","[0.0525891038285905, 0.06423264766746373, 0.037320840874919825, 0.05440331785222596, 0.08044150517800219, 0.07121836028429718, 0.08202843684223304, 0.09026044960133328, 0.07143698169734536, 0.07006605128035104]","[0.299032138324436, 0.2973063361319886, 0.282692723091899, 0.26603609632207587, 0.2669085892824154, 0.3066933475956062, 0.27070331094824984, 0.29093391703287913, 0.2813661626664251, 0.26592287927455527]","[0.2789869511307857, 0.2840737072183319, 0.32682645342046185, 0.3667907533882694, 0.36869776680525085, 0.25769322748689155, 0.3581724989421692, 0.31008927559693494, 0.3236337103179324, 0.3726442764030441]",TRAIN,0.2829963745240904,0.2790564515952064,0.28693629745297433,0.28275955006705306,0.2782013132421863,0.28731778689191984
topo,5,CH,ACTIVITY,SVR,"[0.17813031785753053, 0.15015183418577138, 0.16277532044290377, 0.1836830119457391, 0.1659797783179543, 0.1765126095025349, 0.16312891997723555, 0.17611948480089268, 0.20355994589476067, 0.20540344300927604]","[0.11612021793091631, -0.018316743086554066, 0.11028052954554002, 0.11692364482640005, 0.10047240261394452, 0.1263153543002954, 0.09638344569940271, 0.07522470015032379, 0.08797050632109216, 0.03714213987160653]","[0.30943836624100407, 0.2849796328593621, 0.30196900406199856, 0.2864705112475814, 0.3044495133608894, 0.31741111144528417, 0.3111577248136861, 0.3103304371559851, 0.30042861873413507, 0.3295849938674522]","[0.3036054340813469, 0.3893098712684946, 0.3302127848551717, 0.35418392884759126, 0.32490027837557905, 0.28229726064864763, 0.31058250045879326, 0.30928677893337375, 0.3196347335116167, 0.23024790299797931]",TRAIN,0.17654446659345985,0.1712585589320287,0.181830374254891,0.3056219913787378,0.30160308150101245,0.30964090125646315
topo,5,CH,ACTIVITY,MLP,"[0.1514137904757814, 0.2764608236331648, 0.26400102054362984, 0.20257738916113632, 0.1822681366875636, 0.2992791311772136, 0.20188645823366946, 0.23026074237562844, 0.3419874588315237, 0.17332286255122042]","[0.1576653426995498, 0.022784379691107248, 0.025607242522825646, 0.09257979221275758, 0.09251969341033972, -0.02064958581885734, 0.09086345059473744, 0.020310954039309603, -0.06825024196392748, 0.15388578462354674]","[0.30292589477042464, 0.2967628308746665, 0.26805473005999836, 0.29586718137402374, 0.28896276100940127, 0.28366439841930435, 0.2684903612967625, 0.29738074001534154, 0.2648008047107653, 0.3041994784527761]","[0.32364428727447025, 0.3008161575092838, 0.3801548881140139, 0.33060522831141714, 0.3521030221394717, 0.33312063946759873, 0.38393983731109876, 0.326221762409158, 0.36986318958074516, 0.31252662544136284]",TRAIN,0.23234578136705314,0.21395847612806426,0.25073308660604204,0.28711091809834643,0.28259389960301934,0.29162793659367353
topo,5,CH,GROWTH,MLR,"[0.459213401125491, 0.4761501667677994, 0.46784929055911284, 0.45092384211162106, 0.46416337815766584, 0.48969425661587984, 0.4707469733137799, 0.424172325521345, 0.45805603295379815, 0.46870270598857866]","[0.223548810435781, 0.2547551452769685, 0.24257093694598275, 0.3262875164446455, 0.19500563804240767, 0.19118607508966046, 0.1393650181247641, 0.42452708642468484, 0.2975020168752289, 0.22982602179677958]","[0.26628617720383974, 0.2702626515430852, 0.2691709828524614, 0.2619556960904928, 0.25945408967423633, 0.2732530223228224, 0.2772221775782149, 0.2772858034738856, 0.27601184001627677, 0.2770407919543444]","[0.32511991369067106, 0.2959841777542601, 0.3060595314512123, 0.31903640611530965, 0.3463649612281389, 0.286191336456053, 0.29923598508928206, 0.2743944086225884, 0.2820802490610393, 0.2839706542810367]",TRAIN,0.4629672373115072,0.4577757943106695,0.46815868031234487,0.27079432327096586,0.26883038285024363,0.2727582636916881
topo,5,CH,GROWTH,RF,"[0.5064639094255609, 0.5585185072337799, 0.5757980238264908, 0.5412938611916835, 0.5430075030412793, 0.5406668458237538, 0.553022346764333, 0.5787569534213484, 0.5387766882300725, 0.5615897229327098]","[0.2556437847034111, 0.1175257884479981, 0.1797381217445967, 0.22216144860503317, 0.30100233876230287, 0.32058236645053495, 0.13029643964313697, 0.1880270339713468, 0.20622294805034136, 0.28618539007152133]","[0.2581049881273402, 0.25630561582464184, 0.2363810457134835, 0.2321267383101774, 0.24469673144408932, 0.2419518656226754, 0.23794095464122958, 0.24345151820262365, 0.23333784908666644, 0.25304014222873067]","[0.30868413655823684, 0.29036600631547715, 0.33289581665330875, 0.35785383411650296, 0.3095260557728814, 0.3142405573268691, 0.3550771416902021, 0.30494827792769014, 0.36423356091227665, 0.2688305339532759]",TRAIN,0.5497894361891011,0.5435115131261019,0.5560673592521004,0.2437337449201657,0.24093054755557544,0.24653694228475595
topo,5,CH,GROWTH,SVR,"[0.3774168040079796, 0.4412381056860588, 0.41241562771261053, 0.47119523601817226, 0.4242354249015071, 0.43960155064041917, 0.4508986076554282, 0.4053881615962166, 0.4309288847262789, 0.4292494639511868]","[0.35376793134450035, 0.05172761713360241, 0.28484953024663784, 0.2411451787526383, 0.30426528851414425, 0.15995701366181447, 0.11188595058903017, -0.017323708909250612, 0.2344054670672605, 0.1549001411054367]","[0.2942201086369851, 0.28017225692554487, 0.28682610764801525, 0.2691204251631345, 0.28408679018811844, 0.28533310341412965, 0.28141510004340553, 0.2768561153954105, 0.28491343402992664, 0.28779580595303966]","[0.27540492107089243, 0.3284241342269106, 0.287987027622544, 0.3054883002101224, 0.2816706876764446, 0.2918685758829525, 0.3052628273272329, 0.3794455819648576, 0.29037775463847987, 0.2969781624778041]",TRAIN,0.4282567866895857,0.4204872964640072,0.43602627691516427,0.28307392473977105,0.2810376076909725,0.2851102417885696
topo,5,CH,GROWTH,MLP,"[0.6638934811868492, 0.6696237523160464, 0.5783149773765971, 0.6104537664313855, 0.6340678970209619, 0.6770351197347888, 0.6765287407935534, 0.6574335450572548, 0.5967361766268537, 0.6300788499535568]","[0.25524895103386913, 0.18747190464430774, 0.2809132641790705, 0.3289498179627244, 0.23804622604078385, 0.27494629681113325, 0.13481392807110637, 0.3236805410632142, 0.3197420866727976, 0.17958868414856455]","[0.20170056752405172, 0.21769832893897106, 0.23345268150857426, 0.20581653840061717, 0.22240903340036094, 0.2123031109277153, 0.21034414674708304, 0.21544452349196122, 0.22014537970042214, 0.23190199469917183]","[0.34548762629545604, 0.2953929774208093, 0.3188246665691067, 0.3533778142892535, 0.31126625832181665, 0.28964711072496296, 0.32727217205166226, 0.2928566232355129, 0.33219891295562465, 0.29175629549751386]",TRAIN,0.6394166306497848,0.6288627977685427,0.6499704635310269,0.21712163053389288,0.21402296298453918,0.22022029808324659
topo,5,CH,SYMMETRY,MLR,"[0.2953956670966238, 0.3605696464232181, 0.2959666302287086, 0.2833403603277904, 0.274070121270932, 0.30760285820235156, 0.313284870984207, 0.24335424043424458, 0.2764596650135642, 0.2792977584837616]","[0.17631619323704117, -0.04633943536547824, 0.1623733506653826, 0.1737700033260695, 0.24414024899621556, 0.19553310501045473, 0.10678124738792538, 0.24244150299089684, 0.1578989185926728, 0.24636084729876673]","[0.13230356141606953, 0.12461131071085893, 0.1350213800733051, 0.13484263588280584, 0.13317402406806184, 0.13225994202632735, 0.13455240726141685, 0.1361669763742465, 0.13594960055892635, 0.13714840261690012]","[0.1479132974817561, 0.17154207042681482, 0.14369367927140284, 0.14530529941090528, 0.14467785078075054, 0.144858946664573, 0.14452491222634062, 0.14459043438685137, 0.14513769602240675, 0.13497604068050217]",TRAIN,0.2929341818465402,0.2836699722926015,0.3021983914004789,0.13360302409889185,0.13253706394944925,0.13466898424833446
topo,5,CH,SYMMETRY,RF,"[0.2737908648799906, 0.28327530786823274, 0.2597865148726226, 0.27596665099104634, 0.24112836100295643, 0.23373682983309885, 0.2790007948386153, 0.2594333630470729, 0.2884898688831711, 0.24478474553590113]","[0.10379767512141291, 0.16566473027085427, 0.12814306792741248, 0.15163886769499257, 0.19473784926622428, 0.21680940031025908, 0.08063787899378827, 0.16029220774461594, 0.06767367729416174, 0.17072118819052629]","[0.13481230399886707, 0.13670200548988468, 0.1355963649532251, 0.13714346695013074, 0.13985216697616276, 0.13986971505913703, 0.13500450687632204, 0.1370122502108264, 0.13041083785767982, 0.1354758982259888]","[0.15308895103014925, 0.1420785552738624, 0.1514927115328169, 0.14298868614714602, 0.14089921282859685, 0.14115497284275566, 0.1532906073933449, 0.14676847597476037, 0.16435555578099248, 0.15258956463471118]",TRAIN,0.2639393301752708,0.2582103294308616,0.26966833091968007,0.13618795165982245,0.13537331326535476,0.13700259005429014
topo,5,CH,SYMMETRY,SVR,"[0.5051881999886103, 0.49015123454455645, 0.4813441824379263, 0.4862305619596987, 0.516935518874552, 0.5156277720749447, 0.48774918854633786, 0.51428183126193, 0.5078581680347217, 0.5204746089260253]","[0.1930521689883995, 0.18324395699148044, 0.22148594260744314, 0.18466754983193168, 0.0674106930412175, 0.10056844105747853, 0.23006995289625587, 0.20017668319360293, 0.12630613496248533, 0.17143264476063713]","[0.10868974892669539, 0.1143027459789913, 0.1170599639708866, 0.11471074272028488, 0.1119466044708206, 0.10929299180847031, 0.11703057091267283, 0.11244661685143566, 0.11043517891623557, 0.10694657187228244]","[0.15286010561457153, 0.14367762415543325, 0.13417392224084354, 0.14340930434061397, 0.15073384377870302, 0.15597224424761286, 0.13122521329826675, 0.1391311868675757, 0.15423772227090948, 0.15597366619572314]",TRAIN,0.5025841266649304,0.4981560029004575,0.5070122504294032,0.11228617364287756,0.11124111161231331,0.1133312356734418
topo,5,CH,SYMMETRY,MLP,"[0.27460953142849076, 0.3014080663137614, 0.3078925923901804, 0.24091711984403308, 0.3033877774010759, 0.3258601357806039, 0.30058246393184584, 0.3243181197866576, 0.3896793388844715, 0.25887263921634607]","[0.19224641959111866, 0.1839862092396849, 0.2015396026661147, 0.2433970415668799, 0.2348948608732946, 0.12774830655139313, 0.18899282427607922, 0.11999387153745977, 0.09375205859366376, 0.29717361480601234]","[0.1358164421962674, 0.13281204901921925, 0.13329321464335744, 0.13837306839785177, 0.1344459976353069, 0.1330990524073224, 0.13758440471785566, 0.13255365902273217, 0.12468631517402218, 0.14151693664204512]","[0.14414955333496154, 0.14598328275032862, 0.14100182344988715, 0.14071448375031734, 0.13684063137618172, 0.14398292931247644, 0.13276052884125514, 0.14647058653877573, 0.15245336238660206, 0.12423721513461045]",TRAIN,0.3027527784977466,0.29045247854494244,0.3150530784505508,0.13441811398559803,0.13306983615493487,0.13576639181626118
topo,6,CH,ACTIVITY,MLR,"[0.20362294281041404, 0.19113000135004043, 0.2533950275312825, 0.20650088346408702, 0.17199467576155203, 0.19116310891269617, 0.16867637834571247, 0.20241068023518982, 0.16273032337155102, 0.17344808892846275]","[0.06499675605511701, 0.10951082341912255, 0.0023452523349754006, 0.04834326054617044, 0.15287610967746812, 0.09530031526125349, 0.1120890340307269, 0.08488959370175453, 0.09246140542182746, 0.12392283304098028]","[0.3030919076932345, 0.2903929579272134, 0.2729088084143307, 0.3094606481065738, 0.2975499902768439, 0.311768467894613, 0.27813190830345513, 0.29161992224489297, 0.2701542157787205, 0.2941788063633852]","[0.3177367042324293, 0.3447023066403062, 0.3787738812205635, 0.3006466469180285, 0.3286993320557035, 0.29432770006071063, 0.3743678017117702, 0.34282223238082654, 0.39293236821760247, 0.34112927022714734]",TRAIN,0.1925072110710989,0.1845278148268496,0.20048660731534818,0.2919257633003263,0.28757725281410873,0.2962742737865439
topo,6,CH,ACTIVITY,RF,"[0.1567541579951881, 0.1703599369959563, 0.1583782740290417, 0.12150500549054732, 0.18060696317452019, 0.14537042367802577, 0.15245294812819765, 0.12876959871333038, 0.16096403530802528, 0.13796991681392456]","[-0.021576219840207633, 0.06324268172281344, 0.054294216025275954, 0.12533224034857238, -0.0016826324973748807, 0.09411861148351153, 0.012246834176188881, 0.10226374186625986, 0.03213411156398727, 0.07683859706434915]","[0.3379296010258392, 0.29667901087110843, 0.28671773627118713, 0.33170959228391106, 0.32568876280721143, 0.31250317498480784, 0.3014755320073275, 0.3171479056923704, 0.3264261087212988, 0.32763244587737494]","[0.2427989380095345, 0.3483112016783872, 0.3733095270183985, 0.2725441368231841, 0.2729809487624872, 0.3164330046264354, 0.35346993055075987, 0.31087269911919624, 0.278934463756939, 0.28130660493525655]",TRAIN,0.15131312603267572,0.14583137274615743,0.156794879319194,0.3163909870542437,0.31137170734481895,0.3214102667636684
topo,6,CH,ACTIVITY,SVR,"[0.17455791881538685, 0.1639358735518851, 0.1547594170223331, 0.12150448371360767, 0.13224440387854863, 0.15940164906366816, 0.14852818675059354, 0.12967320163569085, 0.1735345885652555, 0.1839953239072194]","[-0.004696573818335104, 0.028132819119585095, 0.07764248192295953, 0.02778220536264553, 0.12249081035373155, 0.11561345080758045, 0.04562585602194624, 0.06573159820531704, 0.01870552801833092, 0.04623827587940188]","[0.31780593775370763, 0.29890600905717885, 0.2998337621662877, 0.31646604874879497, 0.31665692739981427, 0.3122475877282253, 0.30874106786708033, 0.30253512250480413, 0.27084230277377064, 0.2929448430389035]","[0.3028745007765565, 0.35204381093402165, 0.34456405251132616, 0.3286926756620942, 0.30674442195205226, 0.30615436745151897, 0.33259509523479025, 0.3508640561859629, 0.4060769647036763, 0.35431687595114136]",TRAIN,0.1542135046904189,0.14790243005888626,0.16052457932195152,0.3036979609038567,0.2993818355814881,0.3080140862262253
